ID,CHOICE,AGE,GA,PURPOSE,WHO,LUGGAGE,INCOME,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,SM_TT,CAR_TT,TRAIN_CO,SM_CO,CAR_CO,TRAIN_HE,SM_HE
40,2,3,1,1,1,1,1,1,1,0,88,48,0,2340,3380,0,30,30
40,2,3,1,1,1,1,1,1,1,0,114,41,0,2600,3380,0,60,10
41,2,3,1,1,1,1,2,1,1,1,274,131,210,2600,3120,48,30,10
41,1,3,1,1,1,1,2,1,1,1,274,123,273,2600,4160,78,120,10
41,1,3,1,1,1,1,2,1,1,1,274,117,273,2340,4160,60,30,20
41,1,3,1,1,1,1,2,1,1,1,209,117,168,2340,4160,78,60,30
41,2,3,1,1,1,1,2,1,1,1,231,117,273,2600,3380,48,30,30
41,2,3,1,1,1,1,2,1,1,1,231,123,168,2340,3120,60,30,10
41,2,3,1,1,1,1,2,1,1,1,231,117,168,3120,3120,48,60,20
41,2,3,1,1,1,1,2,1,1,1,274,123,168,3120,3380,78,30,30
41,1,3,1,1,1,1,2,1,1,1,231,123,210,2600,4160,60,60,30
42,2,2,1,1,2,1,3,1,1,1,109,44,90,2600,3120,40,30,10
42,2,2,1,1,2,1,3,1,1,1,109,40,117,2600,4160,65,120,10
42,1,2,1,1,2,1,3,1,1,1,109,37,117,2340,4160,50,30,20
42,2,2,1,1,2,1,3,1,1,1,88,37,72,2340,4160,65,60,30
42,2,2,1,1,2,1,3,1,1,1,95,37,117,2600,3380,40,30,30
42,2,2,1,1,2,1,3,1,1,1,95,40,72,2340,3120,50,30,10
42,2,2,1,1,2,1,3,1,1,1,95,37,72,3120,3120,40,60,20
42,2,2,1,1,2,1,3,1,1,1,109,40,72,3120,3380,65,30,30
42,2,2,1,1,2,1,3,1,1,1,95,40,90,2600,4160,50,60,30
43,2,3,1,1,2,1,3,1,1,0,85,30,0,3120,3380,0,120,20
43,2,3,1,1,2,1,3,1,1,0,78,27,0,3120,3120,0,30,10
43,2,3,1,1,2,1,3,1,1,0,99,34,0,3120,4160,0,60,30
43,2,3,1,1,2,1,3,1,1,0,78,30,0,2600,4160,0,30,20
43,2,3,1,1,2,1,3,1,1,0,99,30,0,2340,3120,0,60,20
43,2,3,1,1,2,1,3,1,1,0,85,27,0,2340,4160,0,120,10
43,2,3,1,1,2,1,3,1,1,0,78,34,0,3120,4160,0,120,10
43,2,3,1,1,2,1,3,1,1,0,78,34,0,2340,3380,0,30,30
43,2,3,1,1,2,1,3,1,1,0,99,27,0,2600,3380,0,60,10
44,2,3,1,1,2,1,3,1,1,1,141,62,90,3120,3120,55,120,30
44,2,3,1,1,2,1,3,1,1,1,109,65,117,2340,3120,44,120,30
44,2,3,1,1,2,1,3,1,1,1,141,69,72,2340,3380,44,120,20
44,2,3,1,1,2,1,3,1,1,1,120,69,117,2340,3380,71,60,10
44,2,3,1,1,2,1,3,1,1,1,120,69,72,2600,3120,71,120,30
44,2,3,1,1,2,1,3,1,1,1,109,69,117,2600,3120,55,60,20
44,2,3,1,1,2,1,3,1,1,1,109,65,90,3120,3380,44,60,10
44,2,3,1,1,2,1,3,1,1,1,109,62,90,2600,3380,71,120,20
44,1,3,1,1,2,1,3,1,1,1,120,69,90,3120,4160,71,30,20
45,2,3,1,1,2,1,3,1,1,1,173,97,90,2600,3120,48,30,10
45,1,3,1,1,2,1,3,1,1,1,173,93,117,2600,4160,78,120,10
45,1,3,1,1,2,1,3,1,1,1,173,90,117,2340,4160,60,30,20
45,1,3,1,1,2,1,3,1,1,1,136,90,72,2340,4160,78,60,30
45,1,3,1,1,2,1,3,1,1,1,148,90,117,2600,3380,48,30,30
45,2,3,1,1,2,1,3,1,1,1,148,93,72,2340,3120,60,30,10
45,2,3,1,1,2,1,3,1,1,1,148,90,72,3120,3120,48,60,20
45,2,3,1,1,2,1,3,1,1,1,173,93,72,3120,3380,78,30,30
45,1,3,1,1,2,1,3,1,1,1,148,93,90,2600,4160,60,60,30
46,2,3,1,1,2,1,3,1,1,0,152,76,0,3120,3120,0,120,30
46,1,3,1,1,2,1,3,1,1,0,122,79,0,2340,3120,0,120,30
46,2,3,1,1,2,1,3,1,1,0,152,83,0,2340,3380,0,120,20
46,2,3,1,1,2,1,3,1,1,0,132,83,0,2340,3380,0,60,10
46,2,3,1,1,2,1,3,1,1,0,132,83,0,2600,3120,0,120,30
46,1,3,1,1,2,1,3,1,1,0,122,83,0,2600,3120,0,60,20
46,2,3,1,1,2,1,3,1,1,0,122,79,0,3120,3380,0,60,10
46,2,3,1,1,2,1,3,1,1,0,122,76,0,2600,3380,0,120,20
46,1,3,1,1,2,1,3,1,1,0,132,83,0,3120,4160,0,30,20
47,2,2,1,1,3,1,2,1,1,1,92,39,78,3120,3380,30,120,20
47,2,2,1,1,3,1,2,1,1,1,85,36,78,3120,3120,39,30,10
47,2,2,1,1,3,1,2,1,1,1,106,43,78,3120,4160,24,60,30
47,2,2,1,1,3,1,2,1,1,1,85,39,48,2600,4160,24,30,20
47,2,2,1,1,3,1,2,1,1,1,106,39,60,2340,3120,39,60,20
47,2,2,1,1,3,1,2,1,1,1,92,36,60,2340,4160,24,120,10
47,2,2,1,1,3,1,2,1,1,1,85,43,48,3120,4160,30,120,10
47,2,2,1,1,3,1,2,1,1,1,85,43,60,2340,3380,30,30,30
47,2,2,1,1,3,1,2,1,1,1,106,36,48,2600,3380,30,60,10
48,2,3,1,1,3,1,2,1,1,1,54,21,40,3120,3120,84,120,30
48,1,3,1,1,3,1,2,1,1,1,54,25,32,2340,3380,67,120,20
48,2,3,1,1,3,1,2,1,1,1,44,23,52,2340,3120,67,120,30
48,1,3,1,1,3,1,2,1,1,1,47,25,52,2340,3380,109,60,10
48,2,3,1,1,3,1,2,1,1,1,47,25,32,2600,3120,109,120,30
48,2,3,1,1,3,1,2,1,1,1,44,25,52,2600,3120,84,60,20
48,2,3,1,1,3,1,2,1,1,1,44,23,40,3120,3380,67,60,10
48,1,3,1,1,3,1,2,1,1,1,47,25,40,3120,4160,109,30,20
48,1,3,1,1,3,1,2,1,1,1,44,21,40,2600,3380,109,120,20
49,2,3,1,1,3,1,3,1,1,1,133,62,75,2600,3120,40,30,10
49,2,3,1,1,3,1,3,1,1,1,133,58,97,2600,4160,65,120,10
49,2,3,1,1,3,1,3,1,1,1,133,55,97,2340,4160,50,30,20
49,2,3,1,1,3,1,3,1,1,1,103,55,60,2340,4160,65,60,30
49,2,3,1,1,3,1,3,1,1,1,113,55,97,2600,3380,40,30,30
49,2,3,1,1,3,1,3,1,1,1,113,58,60,2340,3120,50,30,10
49,2,3,1,1,3,1,3,1,1,1,113,55,60,3120,3120,40,60,20
49,2,3,1,1,3,1,3,1,1,1,133,58,60,3120,3380,65,30,30
49,2,3,1,1,3,1,3,1,1,1,113,58,75,2600,4160,50,60,30
50,2,4,1,1,3,1,2,1,1,1,263,112,150,3120,3120,75,120,30
50,2,4,1,1,3,1,2,1,1,1,203,118,195,2340,3120,60,120,30
50,2,4,1,1,3,1,2,1,1,1,263,126,120,2340,3380,60,120,20
50,2,4,1,1,3,1,2,1,1,1,223,126,195,2340,3380,97,60,10
50,2,4,1,1,3,1,2,1,1,1,223,126,120,2600,3120,97,120,30
50,2,4,1,1,3,1,2,1,1,1,203,126,195,2600,3120,75,60,20
50,2,4,1,1,3,1,2,1,1,1,203,118,150,3120,3380,60,60,10
50,2,4,1,1,3,1,2,1,1,1,203,112,150,2600,3380,97,120,20
50,1,4,1,1,3,1,2,1,1,1,223,126,150,3120,4160,97,30,20
51,2,4,1,1,3,1,2,1,1,1,107,81,90,2600,3120,44,30,10
51,2,4,1,1,3,1,2,1,1,1,107,79,117,2600,4160,71,120,10
51,2,4,1,1,3,1,2,1,1,1,107,77,117,2340,4160,55,30,20
51,2,4,1,1,3,1,2,1,1,1,82,77,72,2340,4160,71,60,30
51,2,4,1,1,3,1,2,1,1,1,90,77,117,2600,3380,44,30,30
51,2,4,1,1,3,1,2,1,1,1,90,79,72,2340,3120,55,30,10
51,2,4,1,1,3,1,2,1,1,1,90,77,72,3120,3120,44,60,20
51,2,4,1,1,3,1,2,1,1,1,107,79,72,3120,3380,71,30,30
51,2,4,1,1,3,1,2,1,1,1,90,79,90,2600,4160,55,60,30
52,2,2,1,1,3,1,2,1,1,0,195,66,0,3120,3380,0,120,20
52,2,2,1,1,3,1,2,1,1,0,177,58,0,3120,3120,0,30,10
52,2,2,1,1,3,1,2,1,1,0,231,76,0,3120,4160,0,60,30
52,1,2,1,1,3,1,2,1,1,0,177,66,0,2600,4160,0,30,20
52,2,2,1,1,3,1,2,1,1,0,231,66,0,2340,3120,0,60,20
52,1,2,1,1,3,1,2,1,1,0,195,58,0,2340,4160,0,120,10
52,2,2,1,1,3,1,2,1,1,0,177,76,0,3120,4160,0,120,10
52,1,2,1,1,3,1,2,1,1,0,177,76,0,2340,3380,0,30,30
52,2,2,1,1,3,1,2,1,1,0,231,58,0,2600,3380,0,60,10
53,2,2,1,1,3,3,3,1,1,1,138,83,104,3120,3380,160,120,20
53,2,2,1,1,3,3,3,1,1,1,126,80,104,3120,3120,208,30,10
53,2,2,1,1,3,3,3,1,1,1,163,87,104,3120,4160,128,60,30
53,1,2,1,1,3,3,3,1,1,1,126,83,64,2600,4160,128,30,20
53,2,2,1,1,3,3,3,1,1,1,163,83,80,2340,3120,208,60,20
53,2,2,1,1,3,3,3,1,1,1,138,80,80,2340,4160,128,120,10
53,2,2,1,1,3,3,3,1,1,1,126,87,64,3120,4160,160,120,10
53,2,2,1,1,3,3,3,1,1,1,126,87,80,2340,3380,160,30,30
53,2,2,1,1,3,3,3,1,1,1,163,80,64,2600,3380,160,60,10
54,2,2,1,1,1,1,2,1,1,0,97,27,0,2220,2220,0,120,30
54,2,2,1,1,1,1,2,1,1,0,76,30,0,1665,2220,0,120,30
54,1,2,1,1,1,1,2,1,1,0,97,34,0,1665,2405,0,120,20
54,1,2,1,1,1,1,2,1,1,0,83,34,0,1665,2405,0,60,10
54,2,2,1,1,1,1,2,1,1,0,83,34,0,1850,2220,0,120,30
54,2,2,1,1,1,1,2,1,1,0,76,34,0,1850,2220,0,60,20
54,2,2,1,1,1,1,2,1,1,0,76,30,0,2220,2405,0,60,10
54,2,2,1,1,1,1,2,1,1,0,76,27,0,1850,2405,0,120,20
54,2,2,1,1,1,1,2,1,1,0,83,34,0,2220,2960,0,30,20
55,2,1,0,1,1,1,1,1,1,0,131,55,0,162,162,0,120,30
55,1,1,0,1,1,1,1,1,1,0,101,58,0,121,162,0,120,30
55,1,1,0,1,1,1,1,1,1,0,131,62,0,121,175,0,120,20
55,1,1,0,1,1,1,1,1,1,0,111,62,0,121,175,0,60,10
55,1,1,0,1,1,1,1,1,1,0,111,62,0,135,162,0,120,30
55,1,1,0,1,1,1,1,1,1,0,101,62,0,135,162,0,60,20
55,2,1,0,1,1,1,1,1,1,0,101,58,0,162,175,0,60,10
55,1,1,0,1,1,1,1,1,1,0,101,55,0,135,175,0,120,20
55,1,1,0,1,1,1,1,1,1,0,111,62,0,162,216,0,30,20
56,2,2,0,1,1,1,4,1,1,1,97,39,50,218,262,28,30,10
56,2,2,0,1,1,1,4,1,1,1,97,36,65,218,349,45,120,10
56,1,2,0,1,1,1,4,1,1,1,97,34,65,196,349,35,30,20
56,1,2,0,1,1,1,4,1,1,1,79,34,40,196,349,45,60,30
56,2,2,0,1,1,1,4,1,1,1,85,34,65,218,283,28,30,30
56,2,2,0,1,1,1,4,1,1,1,85,36,40,196,262,35,30,10
56,2,2,0,1,1,1,4,1,1,1,85,34,40,262,262,28,60,20
56,2,2,0,1,1,1,4,1,1,1,97,36,40,262,283,45,30,30
56,2,2,0,1,1,1,4,1,1,1,85,36,50,218,349,35,60,30
57,2,3,0,1,2,0,3,1,1,1,257,102,160,60,60,105,120,30
57,2,3,0,1,2,0,3,1,1,1,195,108,208,45,60,84,120,30
57,2,3,0,1,2,0,3,1,1,1,257,116,128,45,65,84,120,20
57,2,3,0,1,2,0,3,1,1,1,216,116,208,45,65,136,60,10
57,2,3,0,1,2,0,3,1,1,1,216,116,128,50,60,136,120,30
57,2,3,0,1,2,0,3,1,1,1,195,116,208,50,60,105,60,20
57,2,3,0,1,2,0,3,1,1,1,195,108,160,60,65,84,60,10
57,2,3,0,1,2,0,3,1,1,1,195,102,160,50,65,136,120,20
57,2,3,0,1,2,0,3,1,1,1,216,116,160,60,80,136,30,20
58,2,1,0,1,2,1,4,1,1,1,92,34,60,179,215,24,30,10
58,1,1,0,1,2,1,4,1,1,1,92,31,78,179,286,39,120,10
58,1,1,0,1,2,1,4,1,1,1,92,29,78,161,286,30,30,20
58,1,1,0,1,2,1,4,1,1,1,74,29,48,161,286,39,60,30
58,1,1,0,1,2,1,4,1,1,1,80,29,78,179,233,24,30,30
58,1,1,0,1,2,1,4,1,1,1,80,31,48,161,215,30,30,10
58,2,1,0,1,2,1,4,1,1,1,80,29,48,215,215,24,60,20
58,2,1,0,1,2,1,4,1,1,1,92,31,48,215,233,39,30,30
58,1,1,0,1,2,1,4,1,1,1,80,31,60,179,286,30,60,30
59,2,3,0,1,2,1,3,1,1,1,292,71,190,168,168,110,120,30
59,2,3,0,1,2,1,3,1,1,1,224,80,247,126,168,88,120,30
59,2,3,0,1,2,1,3,1,1,1,292,92,152,126,182,88,120,20
59,2,3,0,1,2,1,3,1,1,1,247,92,247,126,182,143,60,10
59,2,3,0,1,2,1,3,1,1,1,247,92,152,140,168,143,120,30
59,2,3,0,1,2,1,3,1,1,1,224,92,247,140,168,110,60,20
59,2,3,0,1,2,1,3,1,1,1,224,80,190,168,182,88,60,10
59,2,3,0,1,2,1,3,1,1,1,224,71,190,140,182,143,120,20
59,2,3,0,1,2,1,3,1,1,1,247,92,190,168,224,143,30,20
60,3,4,0,1,2,1,4,1,1,1,132,54,60,259,259,45,120,30
60,3,4,0,1,2,1,4,1,1,1,102,57,78,194,259,36,120,30
60,3,4,0,1,2,1,4,1,1,1,132,61,48,194,281,36,120,20
60,3,4,0,1,2,1,4,1,1,1,112,61,78,194,281,58,60,10
60,3,4,0,1,2,1,4,1,1,1,112,61,48,216,259,58,120,30
60,3,4,0,1,2,1,4,1,1,1,102,61,78,216,259,45,60,20
60,3,4,0,1,2,1,4,1,1,1,102,57,60,259,281,36,60,10
60,3,4,0,1,2,1,4,1,1,1,102,54,60,216,281,58,120,20
60,3,4,0,1,2,1,4,1,1,1,112,61,60,259,346,58,30,20
61,2,3,0,1,1,1,1,1,1,1,240,84,160,20,20,115,120,30
61,2,3,0,1,1,1,1,1,1,1,185,90,208,15,20,92,120,30
61,2,3,0,1,1,1,1,1,1,1,240,98,128,15,22,92,120,20
61,2,3,0,1,1,1,1,1,1,1,203,98,208,15,22,149,60,10
61,2,3,0,1,1,1,1,1,1,1,203,98,128,17,20,149,120,30
61,2,3,0,1,1,1,1,1,1,1,185,98,208,17,20,115,60,20
61,2,3,0,1,1,1,1,1,1,1,185,90,160,20,22,92,60,10
61,2,3,0,1,1,1,1,1,1,1,185,84,160,17,22,149,120,20
61,2,3,0,1,1,1,1,1,1,1,203,98,160,20,27,149,30,20
62,2,2,0,1,1,1,2,1,1,1,186,123,210,81,84,88,30,10
62,2,2,0,1,1,1,2,1,1,1,186,119,273,81,92,143,120,10
62,2,2,0,1,1,1,2,1,1,1,186,116,273,73,88,110,30,20
62,2,2,0,1,1,1,2,1,1,1,165,116,168,73,88,143,60,30
62,2,2,0,1,1,1,2,1,1,1,172,116,273,81,88,88,30,30
62,2,2,0,1,1,1,2,1,1,1,172,119,168,73,81,110,30,10
62,2,2,0,1,1,1,2,1,1,1,172,116,168,97,97,88,60,20
62,2,2,0,1,1,1,2,1,1,1,186,119,168,97,99,143,30,30
62,2,2,0,1,1,1,2,1,1,1,172,119,210,81,92,110,60,30
63,2,3,0,1,1,1,2,1,1,1,120,67,78,50,65,35,120,20
63,1,3,0,1,1,1,2,1,1,1,141,71,78,50,74,28,60,30
63,2,3,0,1,1,1,2,1,1,1,109,64,78,50,60,45,30,10
63,2,3,0,1,1,1,2,1,1,1,109,67,48,42,65,28,30,20
63,2,3,0,1,1,1,2,1,1,1,141,67,60,38,46,45,60,20
63,1,3,0,1,1,1,2,1,1,1,120,64,60,38,58,28,120,10
63,1,3,0,1,1,1,2,1,1,1,109,71,48,50,74,35,120,10
63,1,3,0,1,1,1,2,1,1,1,109,71,60,38,48,35,30,30
63,2,3,0,1,1,1,2,1,1,1,141,64,48,42,54,35,60,10
64,2,3,0,1,1,1,3,1,1,1,113,48,80,60,71,40,30,10
64,1,3,0,1,1,1,3,1,1,1,113,44,104,60,84,65,120,10
64,2,3,0,1,1,1,3,1,1,1,113,41,104,54,78,50,30,20
64,2,3,0,1,1,1,3,1,1,1,92,41,64,54,78,65,60,30
64,2,3,0,1,1,1,3,1,1,1,99,41,104,60,74,40,30,30
64,2,3,0,1,1,1,3,1,1,1,99,44,64,54,65,50,30,10
64,2,3,0,1,1,1,3,1,1,1,99,41,64,72,78,40,60,20
64,2,3,0,1,1,1,3,1,1,1,113,44,64,72,84,65,30,30
64,2,3,0,1,1,1,3,1,1,1,99,44,80,60,84,50,60,30
65,2,4,0,1,2,0,2,1,1,1,215,79,140,84,97,72,30,10
65,2,4,0,1,2,0,2,1,1,1,215,65,182,76,109,90,30,20
65,2,4,0,1,2,0,2,1,1,1,215,71,182,84,118,117,120,10
65,2,4,0,1,2,0,2,1,1,1,169,65,112,76,109,117,60,30
65,2,4,0,1,2,0,2,1,1,1,184,65,182,84,105,72,30,30
65,2,4,0,1,2,0,2,1,1,1,184,71,112,76,90,90,30,10
65,2,4,0,1,2,0,2,1,1,1,184,65,112,101,109,72,60,20
65,2,4,0,1,2,0,2,1,1,1,215,71,112,101,118,117,30,30
65,2,4,0,1,2,0,2,1,1,1,184,71,140,84,118,90,60,30
66,2,2,0,1,2,1,2,1,1,1,206,122,135,71,78,56,30,10
66,2,2,0,1,2,1,2,1,1,1,206,118,175,71,92,91,120,10
66,2,2,0,1,2,1,2,1,1,1,206,115,175,64,84,70,30,20
66,2,2,0,1,2,1,2,1,1,1,157,115,108,64,84,91,60,30
66,2,2,0,1,2,1,2,1,1,1,173,115,175,71,81,56,30,30
66,2,2,0,1,2,1,2,1,1,1,173,118,108,64,74,70,30,10
66,2,2,0,1,2,1,2,1,1,1,173,115,108,85,88,56,60,20
66,2,2,0,1,2,1,2,1,1,1,206,118,108,85,92,91,30,30
66,2,2,0,1,2,1,2,1,1,1,173,118,135,71,92,70,60,30
67,2,2,0,1,2,1,2,1,1,1,140,62,90,78,84,60,120,30
67,2,2,0,1,2,1,2,1,1,1,110,65,117,58,68,48,120,30
67,2,2,0,1,2,1,2,1,1,1,140,69,72,58,74,48,120,20
67,2,2,0,1,2,1,2,1,1,1,120,69,117,58,74,78,60,10
67,2,2,0,1,2,1,2,1,1,1,120,69,72,65,74,78,120,30
67,2,2,0,1,2,1,2,1,1,1,110,69,117,65,74,60,60,20
67,1,2,0,1,2,1,2,1,1,1,110,65,90,78,88,48,60,10
67,2,2,0,1,2,1,2,1,1,1,110,62,90,65,78,78,120,20
67,2,2,0,1,2,1,2,1,1,1,120,69,90,78,99,78,30,20
68,2,2,0,1,2,1,2,1,1,1,147,70,60,50,58,35,120,30
68,3,2,0,1,2,1,2,1,1,1,116,73,78,38,44,28,120,30
68,3,2,0,1,2,1,2,1,1,1,147,77,48,38,48,28,120,20
68,2,2,0,1,2,1,2,1,1,1,126,77,78,38,48,45,60,10
68,2,2,0,1,2,1,2,1,1,1,126,77,48,42,48,45,120,30
68,3,2,0,1,2,1,2,1,1,1,116,77,78,42,48,35,60,20
68,3,2,0,1,2,1,2,1,1,1,116,73,60,50,60,28,60,10
68,3,2,0,1,2,1,2,1,1,1,116,70,60,42,53,45,120,20
68,3,2,0,1,2,1,2,1,1,1,126,77,60,50,71,45,30,20
69,2,2,0,1,2,1,3,1,1,1,202,113,150,110,112,240,120,30
69,2,2,0,1,2,1,3,1,1,1,202,120,120,83,94,192,120,20
69,2,2,0,1,2,1,3,1,1,1,155,116,195,83,92,192,120,30
69,2,2,0,1,2,1,3,1,1,1,171,120,195,83,94,312,60,10
69,2,2,0,1,2,1,3,1,1,1,171,120,120,92,99,312,120,30
69,2,2,0,1,2,1,3,1,1,1,155,116,150,110,118,192,60,10
69,2,2,0,1,2,1,3,1,1,1,155,120,195,92,99,240,60,20
69,2,2,0,1,2,1,3,1,1,1,155,113,150,92,105,312,120,20
69,2,2,0,1,2,1,3,1,1,1,171,120,150,110,133,312,30,20
70,2,3,0,1,2,1,2,1,1,1,116,44,60,72,78,50,120,30
70,1,3,0,1,2,1,2,1,1,1,95,47,78,54,65,40,120,30
70,3,3,0,1,2,1,2,1,1,1,116,51,48,54,68,40,120,20
70,2,3,0,1,2,1,2,1,1,1,102,51,78,54,68,65,60,10
70,2,3,0,1,2,1,2,1,1,1,102,51,48,60,71,65,120,30
70,2,3,0,1,2,1,2,1,1,1,95,51,78,60,71,50,60,20
70,2,3,0,1,2,1,2,1,1,1,95,47,60,72,84,40,60,10
70,2,3,0,1,2,1,2,1,1,1,95,44,60,60,74,65,120,20
70,3,3,0,1,2,1,2,1,1,1,102,51,60,72,94,65,30,20
71,2,3,0,1,2,1,3,1,1,1,177,64,143,101,112,95,120,20
71,2,3,0,1,2,1,3,1,1,1,162,58,143,101,109,123,30,10
71,2,3,0,1,2,1,3,1,1,1,208,72,143,101,137,76,60,30
71,2,3,0,1,2,1,3,1,1,1,162,64,88,84,118,76,30,20
71,2,3,0,1,2,1,3,1,1,1,208,64,110,76,88,123,60,20
71,2,3,0,1,2,1,3,1,1,1,177,58,110,76,109,76,120,10
71,2,3,0,1,2,1,3,1,1,1,162,72,88,101,137,95,120,10
71,2,3,0,1,2,1,3,1,1,1,162,72,110,76,92,95,30,30
71,1,3,0,1,2,1,3,1,1,1,208,58,88,84,99,95,60,10
72,2,3,0,1,2,1,2,1,1,1,127,78,130,85,92,144,120,20
72,2,3,0,1,2,1,2,1,1,1,118,75,130,85,88,187,30,10
72,2,3,0,1,2,1,2,1,1,1,145,82,130,85,105,115,60,30
72,2,3,0,1,2,1,2,1,1,1,118,78,80,71,92,115,30,20
72,2,3,0,1,2,1,2,1,1,1,145,78,100,64,74,187,60,20
72,2,3,0,1,2,1,2,1,1,1,127,75,100,64,84,115,120,10
72,2,3,0,1,2,1,2,1,1,1,118,82,80,85,105,144,120,10
72,2,3,0,1,2,1,2,1,1,1,118,82,100,64,76,144,30,30
72,2,3,0,1,2,1,2,1,1,1,145,75,80,71,84,144,60,10
73,2,3,0,1,2,1,3,1,1,0,91,38,0,46,58,0,120,20
73,2,3,0,1,2,1,3,1,1,0,83,35,0,46,54,0,30,10
73,2,3,0,1,2,1,3,1,1,0,108,42,0,46,68,0,60,30
73,2,3,0,1,2,1,3,1,1,0,83,38,0,38,60,0,30,20
73,2,3,0,1,2,1,3,1,1,0,108,38,0,34,42,0,60,20
73,2,3,0,1,2,1,3,1,1,0,91,35,0,34,54,0,120,10
73,2,3,0,1,2,1,3,1,1,0,83,42,0,46,68,0,120,10
73,2,3,0,1,2,1,3,1,1,0,83,42,0,34,44,0,30,30
73,2,3,0,1,2,1,3,1,1,0,108,35,0,38,50,0,60,10
74,2,2,0,1,2,1,4,1,1,1,102,28,110,72,78,50,120,30
74,2,2,0,1,2,1,4,1,1,1,78,31,143,54,65,40,120,30
74,2,2,0,1,2,1,4,1,1,1,102,35,88,54,68,40,120,20
74,2,2,0,1,2,1,4,1,1,1,86,35,143,54,68,65,60,10
74,2,2,0,1,2,1,4,1,1,1,86,35,88,60,71,65,120,30
74,1,2,0,1,2,1,4,1,1,1,78,35,143,60,71,50,60,20
74,1,2,0,1,2,1,4,1,1,1,78,31,110,72,84,40,60,10
74,2,2,0,1,2,1,4,1,1,1,78,28,110,60,74,65,120,20
74,1,2,0,1,2,1,4,1,1,1,86,35,110,72,94,65,30,20
75,2,2,0,1,2,3,2,1,1,1,98,87,156,48,48,50,120,20
75,2,2,0,1,2,3,2,1,1,1,115,89,156,48,51,40,60,30
75,2,2,0,1,2,3,2,1,1,1,90,85,156,48,47,65,30,10
75,2,2,0,1,2,3,2,1,1,1,90,87,96,40,46,40,30,20
75,2,2,0,1,2,3,2,1,1,1,115,87,120,36,40,65,60,20
75,2,2,0,1,2,3,2,1,1,1,98,85,120,36,42,40,120,10
75,2,2,0,1,2,3,2,1,1,1,90,89,96,48,51,50,120,10
75,2,2,0,1,2,3,2,1,1,1,115,85,96,40,42,50,60,10
75,1,2,0,1,2,3,2,1,1,1,90,89,120,36,40,50,30,30
76,2,2,0,1,2,0,3,1,1,0,62,43,0,76,116,0,120,20
76,2,2,0,1,2,0,3,1,1,0,57,41,0,76,108,0,30,10
76,1,2,0,1,2,0,3,1,1,0,72,46,0,76,136,0,60,30
76,2,2,0,1,2,0,3,1,1,0,57,43,0,63,116,0,30,20
76,2,2,0,1,2,0,3,1,1,0,72,43,0,57,82,0,60,20
76,2,2,0,1,2,0,3,1,1,0,62,41,0,57,106,0,120,10
76,2,2,0,1,2,0,3,1,1,0,57,46,0,76,136,0,120,10
76,2,2,0,1,2,0,3,1,1,0,57,46,0,57,89,0,30,30
76,2,2,0,1,2,0,3,1,1,0,72,41,0,63,97,0,60,10
77,2,4,0,1,2,0,2,1,1,1,126,71,117,156,169,65,120,20
77,2,4,0,1,2,0,2,1,1,1,147,75,117,156,194,52,60,30
77,2,4,0,1,2,0,2,1,1,1,115,68,117,156,162,84,30,10
77,1,4,0,1,2,0,2,1,1,1,115,71,72,130,176,52,30,20
77,2,4,0,1,2,0,2,1,1,1,147,71,90,117,136,84,60,20
77,2,4,0,1,2,0,2,1,1,1,115,75,72,156,194,65,120,10
77,2,4,0,1,2,0,2,1,1,1,126,68,90,117,162,52,120,10
77,2,4,0,1,2,0,2,1,1,1,147,68,72,130,153,65,60,10
77,2,4,0,1,2,0,2,1,1,1,115,75,90,117,142,65,30,30
78,2,2,0,1,2,1,3,1,1,0,135,57,0,156,167,0,120,30
78,2,2,0,1,2,1,3,1,1,0,105,60,0,117,136,0,120,30
78,2,2,0,1,2,1,3,1,1,0,135,64,0,117,147,0,120,20
78,2,2,0,1,2,1,3,1,1,0,115,64,0,117,147,0,60,10
78,2,2,0,1,2,1,3,1,1,0,115,64,0,130,147,0,120,30
78,2,2,0,1,2,1,3,1,1,0,105,64,0,130,147,0,60,20
78,2,2,0,1,2,1,3,1,1,0,105,60,0,156,176,0,60,10
78,2,2,0,1,2,1,3,1,1,0,105,57,0,130,155,0,120,20
78,2,2,0,1,2,1,3,1,1,0,115,64,0,156,198,0,30,20
79,2,3,0,1,2,1,3,1,1,1,122,78,80,145,153,80,120,30
79,2,3,0,1,2,1,3,1,1,1,122,82,64,109,130,64,120,20
79,2,3,0,1,2,1,3,1,1,1,95,80,104,109,119,64,120,30
79,2,3,0,1,2,1,3,1,1,1,104,82,104,109,130,104,60,10
79,2,3,0,1,2,1,3,1,1,1,104,82,64,121,136,104,120,30
79,2,3,0,1,2,1,3,1,1,1,95,80,80,145,155,64,60,10
79,2,3,0,1,2,1,3,1,1,1,95,82,104,121,136,80,60,20
79,3,3,0,1,2,1,3,1,1,1,104,82,80,145,167,104,30,20
79,2,3,0,1,2,1,3,1,1,1,95,78,80,121,136,104,120,20
80,2,4,0,1,1,1,3,1,1,0,117,64,0,70,82,0,120,20
80,2,4,0,1,1,1,3,1,1,0,106,61,0,70,79,0,30,10
80,2,4,0,1,1,1,3,1,1,0,139,68,0,70,92,0,60,30
80,1,4,0,1,1,1,3,1,1,0,106,64,0,58,82,0,30,20
80,2,4,0,1,1,1,3,1,1,0,139,64,0,52,60,0,60,20
