ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,TRAIN_ASC_1,TRAIN_TT_1,TRAIN_CO_1,SM_ASC_1,SM_TT_1,SM_CO_1,CAR_TT_1,CAR_CO_1
565,3,1,1,1,1.000,1.900,0.380,1.000,1.133,0.500,1.467,0.910
565,2,1,1,1,1.000,2.100,0.420,1.000,1.133,0.490,2.383,0.560
565,3,1,1,1,1.000,2.100,0.380,1.000,1.183,0.430,1.467,0.700
565,3,1,1,1,1.000,2.100,0.500,1.000,1.133,0.520,1.467,0.560
565,3,1,1,1,1.000,2.483,0.500,1.000,1.183,0.540,1.467,0.910
565,3,1,1,1,1.000,2.100,0.420,1.000,1.183,0.540,1.833,0.700
1178,3,1,1,1,1.000,2.433,1.360,1.000,0.917,1.530,2.000,0.640
1178,2,1,1,1,1.000,2.433,1.360,1.000,0.817,1.810,2.600,1.040
1178,3,1,1,1,1.000,2.433,1.220,1.000,0.733,1.690,2.600,0.800
1178,2,1,1,1,1.000,1.900,1.220,1.000,0.733,1.690,1.600,1.040
1178,3,1,1,1,1.000,2.083,1.360,1.000,0.733,1.550,2.600,0.640
1178,2,1,1,1,1.000,2.083,1.220,1.000,0.817,1.420,1.600,0.800
1178,3,1,1,1,1.000,2.083,1.630,1.000,0.733,1.690,1.600,0.640
1178,3,1,1,1,1.000,2.433,1.630,1.000,0.817,1.810,1.600,1.040
1178,3,1,1,1,1.000,2.083,1.360,1.000,0.817,1.810,2.000,0.800
937,2,1,1,1,1.000,3.933,0.230,1.000,1.050,0.230,3.167,1.150
937,2,1,1,1,1.000,3.033,0.170,1.000,1.183,0.230,4.117,0.920
937,3,1,1,1,1.000,3.933,0.170,1.000,1.350,0.250,2.533,0.920
937,3,1,1,1,1.000,3.333,0.170,1.000,1.350,0.250,4.117,1.490
937,2,1,1,1,1.000,3.333,0.190,1.000,1.350,0.230,2.533,1.490
937,2,1,1,1,1.000,3.033,0.190,1.000,1.350,0.230,4.117,1.150
937,3,1,1,1,1.000,3.033,0.230,1.000,1.183,0.250,3.167,0.920
937,3,1,1,1,1.000,3.033,0.190,1.000,1.050,0.250,3.167,1.490
937,3,1,1,1,1.000,3.333,0.230,1.000,1.350,0.310,3.167,1.490
122,2,1,1,1,1.000,1.800,0.200,1.000,1.167,0.230,1.667,0.320
122,2,1,1,1,1.000,1.800,0.200,1.000,1.133,0.250,2.167,0.520
122,2,1,1,1,1.000,1.800,0.180,1.000,1.100,0.230,2.167,0.400
122,2,1,1,1,1.000,1.400,0.180,1.000,1.100,0.230,1.333,0.520
122,2,1,1,1,1.000,1.533,0.200,1.000,1.100,0.230,2.167,0.320
122,2,1,1,1,1.000,1.533,0.180,1.000,1.133,0.200,1.333,0.400
122,2,1,1,1,1.000,1.533,0.240,1.000,1.100,0.260,1.333,0.320
122,2,1,1,1,1.000,1.800,0.240,1.000,1.133,0.260,1.333,0.520
122,2,1,1,1,1.000,1.533,0.200,1.000,1.133,0.250,1.667,0.400
374,1,1,1,0,1.000,2.867,50.400,1.000,1.950,54.600,0.000,0.000
374,1,1,1,0,1.000,2.750,50.400,1.000,1.900,50.400,0.000,0.000
374,1,1,1,0,1.000,3.100,50.400,1.000,2.017,67.200,0.000,0.000
374,1,1,1,0,1.000,2.750,42.000,1.000,1.950,67.200,0.000,0.000
374,1,1,1,0,1.000,3.100,37.800,1.000,1.950,50.400,0.000,0.000
374,1,1,1,0,1.000,2.867,37.800,1.000,1.900,67.200,0.000,0.000
374,1,1,1,0,1.000,2.750,50.400,1.000,2.017,67.200,0.000,0.000
374,1,1,1,0,1.000,2.750,37.800,1.000,2.017,54.600,0.000,0.000
374,1,1,1,0,1.000,3.100,42.000,1.000,1.900,54.600,0.000,0.000
603,3,1,1,1,1.000,1.767,0.700,1.000,0.683,0.830,1.333,0.360
603,3,1,1,1,1.000,1.767,0.700,1.000,0.617,0.980,1.733,0.580
603,3,1,1,1,1.000,1.767,0.630,1.000,0.567,0.910,1.733,0.450
603,3,1,1,1,1.000,1.417,0.630,1.000,0.567,0.910,1.067,0.580
603,3,1,1,1,1.000,1.533,0.700,1.000,0.567,0.860,1.733,0.360
603,3,1,1,1,1.000,1.533,0.630,1.000,0.617,0.760,1.067,0.450
603,3,1,1,1,1.000,1.533,0.840,1.000,0.567,0.910,1.067,0.360
603,3,1,1,1,1.000,1.767,0.840,1.000,0.617,0.980,1.067,0.580
603,3,1,1,1,1.000,1.533,0.700,1.000,0.617,0.980,1.333,0.450
483,2,1,1,1,1.000,2.150,0.820,1.000,1.233,0.900,2.167,0.700
483,2,1,1,1,1.000,1.933,0.820,1.000,1.183,0.840,2.167,0.910
483,2,1,1,1,1.000,2.583,0.820,1.000,1.300,1.050,2.167,0.560
483,3,1,1,1,1.000,1.933,0.680,1.000,1.233,0.900,1.333,0.560
483,2,1,1,1,1.000,2.583,0.610,1.000,1.233,0.710,1.667,0.910
483,2,1,1,1,1.000,2.150,0.610,1.000,1.183,0.840,1.667,0.560
483,2,1,1,1,1.000,1.933,0.820,1.000,1.300,1.050,1.333,0.700
483,3,1,1,1,1.000,1.933,0.610,1.000,1.300,0.740,1.667,0.700
483,2,1,1,1,1.000,2.583,0.680,1.000,1.183,0.780,1.333,0.700
15,2,1,1,0,1.000,1.850,0.260,1.000,0.683,0.310,0.000,0.000
15,2,1,1,0,1.000,1.850,0.200,1.000,0.800,0.260,0.000,0.000
15,2,1,1,0,1.000,1.500,0.200,1.000,0.733,0.240,0.000,0.000
15,2,1,1,0,1.000,1.617,0.200,1.000,0.800,0.260,0.000,0.000
15,2,1,1,0,1.000,1.617,0.220,1.000,0.800,0.260,0.000,0.000
15,2,1,1,0,1.000,1.500,0.220,1.000,0.800,0.260,0.000,0.000
15,2,1,1,0,1.000,1.500,0.260,1.000,0.733,0.320,0.000,0.000
15,2,1,1,0,1.000,1.500,0.220,1.000,0.683,0.280,0.000,0.000
15,1,1,1,0,1.000,1.617,0.260,1.000,0.800,0.400,0.000,0.000
396,2,1,1,1,1.000,2.117,0.700,1.000,0.850,0.750,2.600,0.800
396,2,1,1,1,1.000,1.933,0.700,1.000,0.767,0.700,2.600,1.040
396,2,1,1,1,1.000,2.467,0.700,1.000,0.950,0.930,2.600,0.640
396,2,1,1,1,1.000,1.933,0.580,1.000,0.850,0.930,1.600,0.640
396,2,1,1,1,1.000,2.467,0.520,1.000,0.850,0.700,2.000,1.040
396,3,1,1,1,1.000,2.117,0.520,1.000,0.767,0.930,2.000,0.640
396,2,1,1,1,1.000,1.933,0.700,1.000,0.950,0.930,1.600,0.800
396,2,1,1,1,1.000,1.933,0.520,1.000,0.950,0.750,2.000,0.800
396,2,1,1,1,1.000,2.467,0.580,1.000,0.767,0.750,1.600,0.800
429,2,1,1,1,1.000,2.517,1.000,1.000,1.183,1.030,1.500,0.600
429,2,1,1,1,1.000,1.967,0.750,1.000,1.233,0.860,1.950,0.480
429,2,1,1,1,1.000,2.517,0.750,1.000,1.300,0.900,1.200,0.480
429,2,1,1,1,1.000,2.150,0.750,1.000,1.300,0.900,1.950,0.780
429,2,1,1,1,1.000,2.150,0.830,1.000,1.300,0.910,1.200,0.780
429,2,1,1,1,1.000,1.967,0.830,1.000,1.300,0.910,1.950,0.600
429,2,1,1,1,1.000,1.967,1.000,1.000,1.233,1.080,1.500,0.480
429,2,1,1,1,1.000,1.967,0.830,1.000,1.183,0.950,1.500,0.780
429,2,1,1,1,1.000,2.150,1.000,1.000,1.300,1.230,1.500,0.780
123,2,1,1,0,1.000,2.500,0.760,1.000,1.317,0.860,0.000,0.000
123,1,1,1,0,1.000,2.500,0.760,1.000,1.250,1.030,0.000,0.000
123,1,1,1,0,1.000,2.500,0.680,1.000,1.200,0.950,0.000,0.000
123,1,1,1,0,1.000,2.000,0.680,1.000,1.200,0.950,0.000,0.000
123,1,1,1,0,1.000,2.167,0.760,1.000,1.200,0.910,0.000,0.000
123,1,1,1,0,1.000,2.167,0.680,1.000,1.250,0.800,0.000,0.000
123,2,1,1,0,1.000,2.167,0.910,1.000,1.200,0.980,0.000,0.000
123,1,1,1,0,1.000,2.500,0.910,1.000,1.250,1.030,0.000,0.000
123,1,1,1,0,1.000,2.167,0.760,1.000,1.250,1.030,0.000,0.000
892,2,1,1,1,1.000,3.767,2.110,1.000,2.167,2.100,2.667,1.050
892,2,1,1,1,1.000,2.817,1.580,1.000,2.217,1.690,3.467,0.840
892,3,1,1,1,1.000,3.767,1.580,1.000,2.283,1.760,2.133,0.840
892,2,1,1,1,1.000,3.133,1.580,1.000,2.283,1.760,3.467,1.360
892,2,1,1,1,1.000,3.133,1.760,1.000,2.283,1.840,2.133,1.360
892,2,1,1,1,1.000,2.817,1.760,1.000,2.283,1.840,3.467,1.050
892,3,1,1,1,1.000,2.817,2.110,1.000,2.217,2.180,2.667,0.840
892,2,1,1,1,1.000,2.817,1.760,1.000,2.167,1.890,2.667,1.360
892,3,1,1,1,1.000,3.133,2.110,1.000,2.283,2.250,2.667,1.360
377,2,1,1,1,1.000,2.650,42.000,1.000,1.433,50.400,1.500,0.480
377,1,1,1,1,1.000,2.650,42.000,1.000,1.367,67.200,1.950,0.780
377,1,1,1,1,1.000,2.650,37.800,1.000,1.317,67.200,1.950,0.600
377,1,1,1,1,1.000,2.100,37.800,1.000,1.317,67.200,1.200,0.780
377,2,1,1,1,1.000,2.283,42.000,1.000,1.317,54.600,1.950,0.480
377,1,1,1,1,1.000,2.283,37.800,1.000,1.367,50.400,1.200,0.600
377,2,1,1,1,1.000,2.283,50.400,1.000,1.317,50.400,1.200,0.480
377,2,1,1,1,1.000,2.650,50.400,1.000,1.367,54.600,1.200,0.780
377,1,1,1,1,1.000,2.283,42.000,1.000,1.367,67.200,1.500,0.600
480,2,1,1,1,1.000,3.933,1.260,1.000,1.050,1.330,3.500,1.250
480,2,1,1,1,1.000,3.033,0.940,1.000,1.183,1.090,4.550,1.000
480,2,1,1,1,1.000,3.933,0.940,1.000,1.350,1.120,2.800,1.000
480,2,1,1,1,1.000,3.333,0.940,1.000,1.350,1.120,4.550,1.620
480,2,1,1,1,1.000,3.333,1.050,1.000,1.350,1.180,2.800,1.620
480,2,1,1,1,1.000,3.033,1.050,1.000,1.350,1.180,4.550,1.250
480,2,1,1,1,1.000,3.033,1.260,1.000,1.183,1.400,3.500,1.000
480,2,1,1,1,1.000,3.033,1.050,1.000,1.050,1.220,3.500,1.620
480,2,1,1,1,1.000,3.333,1.260,1.000,1.350,1.680,3.500,1.620
914,3,1,1,1,1.000,3.683,1.840,1.000,1.433,2.100,3.833,0.960
914,2,1,1,1,1.000,3.683,1.840,1.000,1.300,2.540,4.983,1.560
914,2,1,1,1,1.000,3.683,1.660,1.000,1.200,2.370,4.983,1.200
914,2,1,1,1,1.000,2.800,1.660,1.000,1.200,2.370,3.067,1.560
914,2,1,1,1,1.000,3.100,1.840,1.000,1.200,2.180,4.983,0.960
914,2,1,1,1,1.000,3.100,1.660,1.000,1.300,1.890,3.067,1.200
914,3,1,1,1,1.000,3.100,2.210,1.000,1.200,2.370,3.067,0.960
914,2,1,1,1,1.000,3.683,2.210,1.000,1.300,2.540,3.067,1.560
914,2,1,1,1,1.000,3.100,1.840,1.000,1.300,2.540,3.833,1.200
405,2,1,1,1,1.000,2.683,31.200,1.000,1.317,31.200,1.667,0.600
405,2,1,1,1,1.000,2.683,23.400,1.000,1.433,33.800,1.333,0.480
405,2,1,1,1,1.000,2.083,23.400,1.000,1.367,31.200,2.167,0.480
405,2,1,1,1,1.000,2.283,23.400,1.000,1.433,33.800,2.167,0.780
405,2,1,1,1,1.000,2.283,26.000,1.000,1.433,31.200,1.333,0.780
405,2,1,1,1,1.000,2.083,26.000,1.000,1.433,31.200,2.167,0.600
405,2,1,1,1,1.000,2.083,31.200,1.000,1.367,33.800,1.667,0.480
405,2,1,1,1,1.000,2.083,26.000,1.000,1.317,33.800,1.667,0.780
405,2,1,1,1,1.000,2.283,31.200,1.000,1.433,41.600,1.667,0.780
530,3,1,1,1,1.000,3.333,1.260,1.000,1.183,1.400,4.550,1.400
530,2,1,1,1,1.000,3.033,1.260,1.000,1.050,1.330,4.550,1.820
530,3,1,1,1,1.000,3.933,1.260,1.000,1.350,1.680,4.550,1.120
530,3,1,1,1,1.000,3.033,1.050,1.000,1.183,1.460,2.800,1.120
530,2,1,1,1,1.000,3.933,0.940,1.000,1.183,1.090,3.500,1.820
530,3,1,1,1,1.000,3.333,0.940,1.000,1.050,1.330,3.500,1.120
530,3,1,1,1,1.000,3.033,1.260,1.000,1.350,1.680,2.800,1.400
530,2,1,1,1,1.000,3.033,0.940,1.000,1.350,1.120,3.500,1.400
530,2,1,1,1,1.000,3.933,1.050,1.000,1.050,1.220,2.800,1.400
352,2,1,1,1,1.000,2.550,0.820,1.000,1.283,0.900,2.383,0.650
352,1,1,1,1,1.000,2.367,0.820,1.000,1.200,0.840,2.383,0.840
352,1,1,1,1,1.000,2.900,0.820,1.000,1.383,1.050,2.383,0.520
352,2,1,1,1,1.000,2.367,0.680,1.000,1.283,0.900,1.467,0.520
352,2,1,1,1,1.000,2.900,0.610,1.000,1.283,0.710,1.833,0.840
352,2,1,1,1,1.000,2.550,0.610,1.000,1.200,0.840,1.833,0.520
352,1,1,1,1,1.000,2.367,0.820,1.000,1.383,1.050,1.467,0.650
352,2,1,1,1,1.000,2.367,0.610,1.000,1.383,0.740,1.833,0.650
352,2,1,1,1,1.000,2.900,0.680,1.000,1.200,0.780,1.467,0.650
1121,3,1,1,1,1.000,4.867,0.940,1.000,2.550,1.090,3.167,1.040
1121,2,1,1,1,1.000,4.867,0.940,1.000,2.417,1.330,4.117,1.690
1121,2,1,1,1,1.000,4.867,0.850,1.000,2.317,1.220,4.117,1.300
1121,3,1,1,1,1.000,3.900,0.850,1.000,2.317,1.220,2.533,1.690
1121,2,1,1,1,1.000,4.217,0.940,1.000,2.317,1.120,4.117,1.040
1121,3,1,1,1,1.000,4.217,0.850,1.000,2.417,0.990,2.533,1.300
1121,3,1,1,1,1.000,4.217,1.130,1.000,2.317,1.220,2.533,1.040
1121,3,1,1,1,1.000,4.867,1.130,1.000,2.417,1.330,2.533,1.690
1121,2,1,1,1,1.000,4.217,0.940,1.000,2.417,1.330,3.167,1.300
442,2,1,1,1,1.000,1.717,0.300,1.000,0.517,0.340,1.167,0.400
442,2,1,1,1,1.000,1.367,0.220,1.000,0.567,0.260,1.517,0.320
442,3,1,1,1,1.000,1.717,0.220,1.000,0.633,0.280,0.933,0.320
442,2,1,1,1,1.000,1.483,0.220,1.000,0.633,0.280,1.517,0.520
442,2,1,1,1,1.000,1.483,0.250,1.000,0.633,0.290,0.933,0.520
442,2,1,1,1,1.000,1.367,0.250,1.000,0.633,0.290,1.517,0.400
442,2,1,1,1,1.000,1.367,0.300,1.000,0.567,0.380,1.167,0.320
442,2,1,1,1,1.000,1.367,0.250,1.000,0.517,0.320,1.167,0.520
442,2,1,1,1,1.000,1.483,0.300,1.000,0.633,0.430,1.167,0.520
1013,3,1,1,1,1.000,2.567,0.420,1.000,1.317,0.460,1.500,0.440
1013,3,1,1,1,1.000,2.567,0.420,1.000,1.250,0.530,1.950,0.710
1013,3,1,1,1,1.000,2.567,0.380,1.000,1.200,0.500,1.950,0.550
1013,3,1,1,1,1.000,1.967,0.380,1.000,1.200,0.500,1.200,0.710
1013,3,1,1,1,1.000,2.167,0.420,1.000,1.200,0.480,1.950,0.440
1013,3,1,1,1,1.000,2.167,0.380,1.000,1.250,0.430,1.200,0.550
1013,3,1,1,1,1.000,2.167,0.500,1.000,1.200,0.520,1.200,0.440
1013,3,1,1,1,1.000,2.567,0.500,1.000,1.250,0.530,1.200,0.710
1013,3,1,1,1,1.000,2.167,0.420,1.000,1.250,0.530,1.500,0.550
28,2,1,1,0,1.000,1.533,0.600,1.000,1.133,0.650,0.000,0.000
28,2,1,1,0,1.000,1.800,0.600,1.000,1.167,0.800,0.000,0.000
28,2,1,1,0,1.000,1.400,0.600,1.000,1.100,0.600,0.000,0.000
28,1,1,1,0,1.000,1.400,0.500,1.000,1.133,0.800,0.000,0.000
28,2,1,1,0,1.000,1.800,0.450,1.000,1.133,0.600,0.000,0.000
28,2,1,1,0,1.000,1.400,0.600,1.000,1.167,0.800,0.000,0.000
28,1,1,1,0,1.000,1.533,0.450,1.000,1.100,0.800,0.000,0.000
28,2,1,1,0,1.000,1.800,0.500,1.000,1.100,0.650,0.000,0.000
28,1,1,1,0,1.000,1.400,0.450,1.000,1.167,0.650,0.000,0.000
969,2,1,1,1,1.000,3.417,0.670,1.000,1.617,0.740,3.467,1.100
969,2,1,1,1,1.000,3.067,0.670,1.000,1.517,0.720,3.467,1.430
969,2,1,1,1,1.000,4.100,0.670,1.000,1.750,0.880,3.467,0.880
969,2,1,1,1,1.000,3.067,0.560,1.000,1.617,0.780,2.133,0.880
969,2,1,1,1,1.000,4.100,0.500,1.000,1.617,0.580,2.667,1.430
969,2,1,1,1,1.000,3.417,0.500,1.000,1.517,0.700,2.667,0.880
969,2,1,1,1,1.000,3.067,0.670,1.000,1.750,0.880,2.133,1.100
969,2,1,1,1,1.000,3.067,0.500,1.000,1.750,0.620,2.667,1.100
969,2,1,1,1,1.000,4.100,0.560,1.000,1.517,0.660,2.133,1.100
1019,2,1,1,1,1.000,1.767,0.420,1.000,0.567,0.460,1.500,0.600
1019,2,1,1,1,1.000,1.417,0.310,1.000,0.617,0.380,1.950,0.480
1019,2,1,1,1,1.000,1.767,0.310,1.000,0.683,0.400,1.200,0.480
1019,2,1,1,1,1.000,1.533,0.310,1.000,0.683,0.400,1.950,0.780
1019,2,1,1,1,1.000,1.533,0.350,1.000,0.683,0.420,1.200,0.780
1019,2,1,1,1,1.000,1.417,0.350,1.000,0.683,0.420,1.950,0.600
1019,2,1,1,1,1.000,1.417,0.420,1.000,0.617,0.490,1.500,0.480
1019,2,1,1,1,1.000,1.417,0.350,1.000,0.567,0.430,1.500,0.780
1019,2,1,1,1,1.000,1.533,0.420,1.000,0.683,0.560,1.500,0.780
1011,3,1,1,1,1.000,3.033,0.430,1.000,1.683,0.480,1.500,0.400
1011,2,1,1,1,1.000,3.033,0.430,1.000,1.617,0.560,1.950,0.650
1011,3,1,1,1,1.000,3.033,0.390,1.000,1.567,0.520,1.950,0.500
1011,3,1,1,1,1.000,2.283,0.390,1.000,1.567,0.520,1.200,0.650
1011,3,1,1,1,1.000,2.533,0.430,1.000,1.567,0.490,1.950,0.400
1011,3,1,1,1,1.000,2.533,0.390,1.000,1.617,0.450,1.200,0.500
1011,3,1,1,1,1.000,2.533,0.520,1.000,1.567,0.530,1.200,0.400
1011,3,1,1,1,1.000,3.033,0.520,1.000,1.617,0.560,1.200,0.650
1011,3,1,1,1,1.000,2.533,0.430,1.000,1.617,0.560,1.500,0.500
1045,3,1,1,1,1.000,2.083,0.960,1.000,0.817,1.060,2.383,0.700
1045,3,1,1,1,1.000,1.900,0.960,1.000,0.733,0.990,2.383,0.910
1045,3,1,1,1,1.000,2.433,0.960,1.000,0.917,1.230,2.383,0.560
1045,3,1,1,1,1.000,1.900,0.800,1.000,0.817,1.060,1.467,0.560
1045,3,1,1,1,1.000,2.433,0.720,1.000,0.817,0.830,1.833,0.910
1045,3,1,1,1,1.000,2.083,0.720,1.000,0.733,0.990,1.833,0.560
1045,3,1,1,1,1.000,1.900,0.960,1.000,0.917,1.230,1.467,0.700
1045,3,1,1,1,1.000,1.900,0.720,1.000,0.917,0.860,1.833,0.700
1045,3,1,1,1,1.000,2.433,0.800,1.000,0.733,0.910,1.467,0.700
907,2,1,1,1,1.000,4.100,2.620,1.000,1.950,3.010,4.767,1.600
907,2,1,1,1,1.000,3.733,2.620,1.000,1.817,2.810,4.767,2.080
907,3,1,1,1,1.000,4.850,2.620,1.000,2.117,3.490,4.767,1.280
907,3,1,1,1,1.000,3.733,2.180,1.000,1.950,3.010,2.933,1.280
907,2,1,1,1,1.000,4.850,1.960,1.000,1.950,2.250,3.667,2.080
907,2,1,1,1,1.000,4.100,1.960,1.000,1.817,2.740,3.667,1.280
907,3,1,1,1,1.000,3.733,2.620,1.000,2.117,3.490,2.933,1.600
907,3,1,1,1,1.000,3.733,1.960,1.000,2.117,2.370,3.667,1.600
907,2,1,1,1,1.000,4.850,2.180,1.000,1.817,2.540,2.933,1.600
145,1,1,1,1,1.000,1.733,26.000,1.000,0.650,31.200,1.833,0.800
145,2,1,1,1,1.000,1.733,26.000,1.000,0.583,41.600,2.383,1.300
145,1,1,1,1,1.000,1.733,23.400,1.000,0.533,41.600,2.383,1.000
145,1,1,1,1,1.000,1.383,23.400,1.000,0.533,41.600,1.467,1.300
145,2,1,1,1,1.000,1.500,26.000,1.000,0.533,33.800,2.383,0.800
145,2,1,1,1,1.000,1.500,23.400,1.000,0.583,31.200,1.467,1.000
145,2,1,1,1,1.000,1.500,31.200,1.000,0.533,31.200,1.467,0.800
145,1,1,1,1,1.000,1.733,31.200,1.000,0.583,33.800,1.467,1.300
145,1,1,1,1,1.000,1.500,26.000,1.000,0.583,41.600,1.833,1.000
662,2,1,1,1,1.000,1.767,0.600,1.000,0.683,0.710,1.833,0.520
662,2,1,1,1,1.000,1.767,0.600,1.000,0.617,0.840,2.383,0.840
662,2,1,1,1,1.000,1.767,0.540,1.000,0.567,0.780,2.383,0.650
662,2,1,1,1,1.000,1.417,0.540,1.000,0.567,0.780,1.467,0.840
662,2,1,1,1,1.000,1.533,0.600,1.000,0.567,0.740,2.383,0.520
662,2,1,1,1,1.000,1.533,0.540,1.000,0.617,0.650,1.467,0.650
662,2,1,1,1,1.000,1.533,0.720,1.000,0.567,0.780,1.467,0.520
662,2,1,1,1,1.000,1.767,0.720,1.000,0.617,0.840,1.467,0.840
662,2,1,1,1,1.000,1.533,0.600,1.000,0.617,0.840,1.833,0.650
880,2,1,1,1,1.000,3.433,2.210,1.000,0.983,2.370,2.500,0.950
880,2,1,1,1,1.000,2.617,1.660,1.000,1.083,1.940,3.250,0.760
880,3,1,1,1,1.000,3.433,1.660,1.000,1.217,2.100,2.000,0.760
880,2,1,1,1,1.000,2.883,1.660,1.000,1.217,2.100,3.250,1.230
880,2,1,1,1,1.000,2.883,1.840,1.000,1.217,2.100,2.000,1.230
880,2,1,1,1,1.000,2.617,1.840,1.000,1.217,2.100,3.250,0.950
880,3,1,1,1,1.000,2.617,2.210,1.000,1.083,2.540,2.500,0.760
880,2,1,1,1,1.000,2.617,1.840,1.000,0.983,2.180,2.500,1.230
880,3,1,1,1,1.000,2.883,2.210,1.000,1.217,2.930,2.500,1.230
65,2,1,1,1,1.000,3.583,0.840,1.000,1.317,0.970,2.333,0.720
65,2,1,1,1,1.000,3.583,0.760,1.000,1.083,1.090,3.033,0.900
65,2,1,1,1,1.000,3.583,0.840,1.000,1.183,1.180,3.033,1.170
65,2,1,1,1,1.000,2.817,0.760,1.000,1.083,1.090,1.867,1.170
65,2,1,1,1,1.000,3.067,0.840,1.000,1.083,1.050,3.033,0.720
65,2,1,1,1,1.000,3.067,0.760,1.000,1.183,0.900,1.867,0.900
65,2,1,1,1,1.000,3.067,1.010,1.000,1.083,1.090,1.867,0.720
65,2,1,1,1,1.000,3.583,1.010,1.000,1.183,1.180,1.867,1.170
65,2,1,1,1,1.000,3.067,0.840,1.000,1.183,1.180,2.333,0.900
1035,3,1,1,1,1.000,1.767,0.430,1.000,0.717,0.520,1.000,0.320
1035,2,1,1,1,1.000,1.767,0.430,1.000,0.650,0.680,1.300,0.520
1035,2,1,1,1,1.000,1.767,0.390,1.000,0.600,0.620,1.300,0.400
1035,3,1,1,1,1.000,1.417,0.390,1.000,0.600,0.620,0.800,0.520
1035,3,1,1,1,1.000,1.533,0.430,1.000,0.600,0.570,1.300,0.320
1035,2,1,1,1,1.000,1.533,0.390,1.000,0.650,0.480,0.800,0.400
1035,3,1,1,1,1.000,1.533,0.520,1.000,0.600,0.620,0.800,0.320
1035,3,1,1,1,1.000,1.767,0.520,1.000,0.650,0.650,0.800,0.520
1035,3,1,1,1,1.000,1.533,0.430,1.000,0.650,0.680,1.000,0.400
1023,2,1,1,1,1.000,3.933,1.480,1.000,1.050,1.560,3.500,1.500
1023,2,1,1,1,1.000,3.033,1.110,1.000,1.183,1.280,4.550,1.200
1023,3,1,1,1,1.000,3.933,1.110,1.000,1.350,1.320,2.800,1.200
1023,2,1,1,1,1.000,3.333,1.110,1.000,1.350,1.320,4.550,1.950
1023,2,1,1,1,1.000,3.333,1.230,1.000,1.350,1.390,2.800,1.950
1023,2,1,1,1,1.000,3.033,1.230,1.000,1.350,1.390,4.550,1.500
1023,3,1,1,1,1.000,3.033,1.480,1.000,1.183,1.650,3.500,1.200
1023,2,1,1,1,1.000,3.033,1.230,1.000,1.050,1.440,3.500,1.950
1023,2,1,1,1,1.000,3.333,1.480,1.000,1.350,1.980,3.500,1.950
875,3,1,1,1,1.000,2.100,1.360,1.000,1.033,1.470,1.667,0.440
875,2,1,1,1,1.000,2.100,1.360,1.000,0.967,1.760,2.167,0.710
875,2,1,1,1,1.000,2.100,1.220,1.000,0.917,1.670,2.167,0.550
875,3,1,1,1,1.000,1.617,1.220,1.000,0.917,1.670,1.333,0.710
875,2,1,1,1,1.000,1.783,1.360,1.000,0.917,1.550,2.167,0.440
875,3,1,1,1,1.000,1.783,1.220,1.000,0.967,1.420,1.333,0.550
875,3,1,1,1,1.000,1.783,1.630,1.000,0.917,1.670,1.333,0.440
875,3,1,1,1,1.000,2.100,1.630,1.000,0.967,1.760,1.333,0.710
875,3,1,1,1,1.000,1.783,1.360,1.000,0.967,1.760,1.667,0.550
56,2,1,1,1,1.000,1.617,2.180,1.000,0.650,2.620,0.833,0.280
56,2,1,1,1,1.000,1.617,2.180,1.000,0.600,3.490,1.083,0.450
56,1,1,1,1,1.000,1.617,1.960,1.000,0.567,3.490,1.083,0.350
56,1,1,1,1,1.000,1.317,1.960,1.000,0.567,3.490,0.667,0.450
56,2,1,1,1,1.000,1.417,2.180,1.000,0.567,2.830,1.083,0.280
56,2,1,1,1,1.000,1.417,1.960,1.000,0.600,2.620,0.667,0.350
56,2,1,1,1,1.000,1.417,2.620,1.000,0.567,2.620,0.667,0.280
56,2,1,1,1,1.000,1.617,2.620,1.000,0.600,2.830,0.667,0.450
56,2,1,1,1,1.000,1.417,2.180,1.000,0.600,3.490,0.833,0.350
248,1,1,1,0,1.000,1.600,0.260,1.000,1.033,0.290,0.000,0.000
248,1,1,1,0,1.000,1.600,0.230,1.000,0.967,0.320,0.000,0.000
248,1,1,1,0,1.000,1.600,0.260,1.000,1.000,0.350,0.000,0.000
248,1,1,1,0,1.000,1.300,0.230,1.000,0.967,0.320,0.000,0.000
248,1,1,1,0,1.000,1.400,0.260,1.000,0.967,0.310,0.000,0.000
248,1,1,1,0,1.000,1.400,0.310,1.000,0.967,0.340,0.000,0.000
248,1,1,1,0,1.000,1.400,0.230,1.000,1.000,0.260,0.000,0.000
248,1,1,1,0,1.000,1.400,0.260,1.000,1.000,0.350,0.000,0.000
248,1,1,1,0,1.000,1.600,0.310,1.000,1.000,0.360,0.000,0.000
1066,3,1,1,1,1.000,3.333,1.480,1.000,1.183,1.650,4.550,1.250
1066,3,1,1,1,1.000,3.033,1.480,1.000,1.050,1.560,4.550,1.620
1066,3,1,1,1,1.000,3.933,1.480,1.000,1.350,1.980,4.550,1.000
1066,3,1,1,1,1.000,3.033,1.230,1.000,1.183,1.720,2.800,1.000
1066,3,1,1,1,1.000,3.933,1.110,1.000,1.183,1.280,3.500,1.620
1066,3,1,1,1,1.000,3.333,1.110,1.000,1.050,1.560,3.500,1.000
1066,3,1,1,1,1.000,3.033,1.480,1.000,1.350,1.980,2.800,1.250
