ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,TRAIN_ASC_1,logt(TRAIN_TT)_1,logt(TRAIN_TT) x ga_1,logt(TRAIN_CO)_1,logt(TRAIN_CO) x ga_1,logt(TRAIN_CO) x purpose_1,logt(TRAIN_CO) x purpose_2,logt(TRAIN_CO) x age_1,logt(TRAIN_CO) x age_2,logt(TRAIN_CO) x age_3,logt(TRAIN_CO) x age_4,logt(TRAIN_HE)_1,SM_ASC_1,SM_ASC x ga_1,SM_ASC x age_1,SM_ASC x age_2,SM_ASC x age_3,SM_ASC x age_4,logt(SM_TT)_1,logt(SM_CO)_1,logt(SM_CO) x ga_1,logt(SM_CO) x purpose_1,logt(SM_CO) x purpose_2,CAR_TT_1,CAR_TT x ga_1,CAR_TT x age_1,CAR_TT x age_2,CAR_TT x age_3,CAR_TT x age_4,CAR_TT x purpose_1,CAR_TT x purpose_2,logt(CAR_CO)_1,logt(CAR_CO) x age_1,logt(CAR_CO) x age_2,logt(CAR_CO) x age_3,logt(CAR_CO) x age_4,logt(CAR_CO) x purpose_1,logt(CAR_CO) x purpose_2
744,2,1,1,1,1.000,0.882,0.882,0.470,0.470,0.470,0.000,0.000,0.000,0.470,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.449,0.554,0.554,0.554,0.000,1.500,1.500,0.000,0.000,1.500,0.000,1.500,0.000,0.577,0.000,0.000,0.577,0.000,0.577,0.000
744,1,1,1,1,1.000,0.930,0.930,0.542,0.542,0.542,0.000,0.000,0.000,0.542,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.521,0.663,0.663,0.663,0.000,1.500,1.500,0.000,0.000,1.500,0.000,1.500,0.000,0.577,0.000,0.000,0.577,0.000,0.577,0.000
749,2,1,1,1,1.000,0.930,0.930,0.542,0.542,0.542,0.000,0.000,0.000,0.542,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.480,0.610,0.610,0.610,0.000,1.733,1.733,0.000,0.000,1.733,0.000,1.733,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
749,2,1,1,1,1.000,0.882,0.882,0.542,0.542,0.542,0.000,0.000,0.000,0.542,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.449,0.577,0.577,0.577,0.000,1.733,1.733,0.000,0.000,1.733,0.000,1.733,0.000,0.501,0.000,0.000,0.501,0.000,0.501,0.000
749,3,1,1,1,1.000,1.018,1.018,0.542,0.542,0.542,0.000,0.000,0.000,0.542,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.521,0.663,0.663,0.663,0.000,1.733,1.733,0.000,0.000,1.733,0.000,1.733,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
749,3,1,1,1,1.000,0.882,0.882,0.470,0.470,0.470,0.000,0.000,0.000,0.470,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.480,0.610,0.610,0.610,0.000,1.067,1.067,0.000,0.000,1.067,0.000,1.067,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
749,2,1,1,1,1.000,1.018,1.018,0.432,0.432,0.432,0.000,0.000,0.000,0.432,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.480,0.501,0.501,0.501,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.501,0.000,0.000,0.501,0.000,0.501,0.000
749,2,1,1,1,1.000,0.930,0.930,0.432,0.432,0.432,0.000,0.000,0.000,0.432,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.449,0.577,0.577,0.577,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
749,3,1,1,1,1.000,0.882,0.882,0.542,0.542,0.542,0.000,0.000,0.000,0.542,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.521,0.663,0.663,0.663,0.000,1.067,1.067,0.000,0.000,1.067,0.000,1.067,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
749,2,1,1,1,1.000,0.882,0.882,0.432,0.432,0.432,0.000,0.000,0.000,0.432,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.521,0.519,0.519,0.519,0.000,1.333,1.333,0.000,0.000,1.333,0.000,1.333,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
749,2,1,1,1,1.000,1.018,1.018,0.470,0.470,0.470,0.000,0.000,0.000,0.470,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.449,0.554,0.554,0.554,0.000,1.067,1.067,0.000,0.000,1.067,0.000,1.067,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
492,2,1,1,1,1.000,1.689,1.689,0.742,0.742,0.742,0.000,0.000,0.000,0.742,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.076,0.779,0.779,0.779,0.000,3.000,3.000,0.000,0.000,3.000,0.000,3.000,0.000,0.718,0.000,0.000,0.718,0.000,0.718,0.000
492,2,1,1,1,1.000,1.511,1.511,0.604,0.604,0.604,0.000,0.000,0.000,0.604,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.110,0.678,0.678,0.678,0.000,3.900,3.900,0.000,0.000,3.900,0.000,3.900,0.000,0.610,0.000,0.000,0.610,0.000,0.610,0.000
492,3,1,1,1,1.000,1.689,1.689,0.604,0.604,0.604,0.000,0.000,0.000,0.604,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.153,0.718,0.718,0.718,0.000,2.400,2.400,0.000,0.000,2.400,0.000,2.400,0.000,0.610,0.000,0.000,0.610,0.000,0.610,0.000
492,2,1,1,1,1.000,1.576,1.576,0.604,0.604,0.604,0.000,0.000,0.000,0.604,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.153,0.718,0.718,0.718,0.000,3.900,3.900,0.000,0.000,3.900,0.000,3.900,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
492,3,1,1,1,1.000,1.576,1.576,0.652,0.652,0.652,0.000,0.000,0.000,0.652,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.153,0.718,0.718,0.718,0.000,2.400,2.400,0.000,0.000,2.400,0.000,2.400,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
492,2,1,1,1,1.000,1.511,1.511,0.652,0.652,0.652,0.000,0.000,0.000,0.652,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.153,0.718,0.718,0.718,0.000,3.900,3.900,0.000,0.000,3.900,0.000,3.900,0.000,0.718,0.000,0.000,0.718,0.000,0.718,0.000
492,2,1,1,1,1.000,1.511,1.511,0.742,0.742,0.742,0.000,0.000,0.000,0.742,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,1.110,0.820,0.820,0.820,0.000,3.000,3.000,0.000,0.000,3.000,0.000,3.000,0.000,0.610,0.000,0.000,0.610,0.000,0.610,0.000
492,2,1,1,1,1.000,1.511,1.511,0.652,0.652,0.652,0.000,0.000,0.000,0.652,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,1.076,0.737,0.737,0.737,0.000,3.000,3.000,0.000,0.000,3.000,0.000,3.000,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
492,2,1,1,1,1.000,1.576,1.576,0.742,0.742,0.742,0.000,0.000,0.000,0.742,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,1.153,0.900,0.900,0.900,0.000,3.000,3.000,0.000,0.000,3.000,0.000,3.000,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
446,2,1,1,1,1.000,1.041,1.041,0.270,0.270,0.270,0.000,0.000,0.000,0.270,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.651,0.336,0.336,0.336,0.000,1.517,1.517,0.000,0.000,1.517,0.000,1.517,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
446,2,1,1,1,1.000,0.975,0.975,0.270,0.270,0.270,0.000,0.000,0.000,0.270,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.624,0.307,0.307,0.307,0.000,1.517,1.517,0.000,0.000,1.517,0.000,1.517,0.000,0.419,0.000,0.000,0.419,0.000,0.419,0.000
446,3,1,1,1,1.000,1.163,1.163,0.270,0.270,0.270,0.000,0.000,0.000,0.270,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.685,0.372,0.372,0.372,0.000,1.517,1.517,0.000,0.000,1.517,0.000,1.517,0.000,0.278,0.000,0.000,0.278,0.000,0.278,0.000
446,3,1,1,1,1.000,0.975,0.975,0.231,0.231,0.231,0.000,0.000,0.000,0.231,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.651,0.336,0.336,0.336,0.000,0.933,0.933,0.000,0.000,0.933,0.000,0.933,0.000,0.278,0.000,0.000,0.278,0.000,0.278,0.000
446,2,1,1,1,1.000,1.163,1.163,0.207,0.207,0.207,0.000,0.000,0.000,0.207,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.651,0.247,0.247,0.247,0.000,1.167,1.167,0.000,0.000,1.167,0.000,1.167,0.000,0.419,0.000,0.000,0.419,0.000,0.419,0.000
446,2,1,1,1,1.000,1.041,1.041,0.207,0.207,0.207,0.000,0.000,0.000,0.207,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.624,0.307,0.307,0.307,0.000,1.167,1.167,0.000,0.000,1.167,0.000,1.167,0.000,0.278,0.000,0.000,0.278,0.000,0.278,0.000
446,2,1,1,1,1.000,0.975,0.975,0.270,0.270,0.270,0.000,0.000,0.000,0.270,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.685,0.372,0.372,0.372,0.000,0.933,0.933,0.000,0.000,0.933,0.000,0.933,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
446,2,1,1,1,1.000,0.975,0.975,0.207,0.207,0.207,0.000,0.000,0.000,0.207,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.685,0.255,0.255,0.255,0.000,1.167,1.167,0.000,0.000,1.167,0.000,1.167,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
446,2,1,1,1,1.000,1.163,1.163,0.231,0.231,0.231,0.000,0.000,0.000,0.231,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.624,0.278,0.278,0.278,0.000,0.933,0.933,0.000,0.000,0.933,0.000,0.933,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
550,3,1,1,1,1.000,1.018,1.018,0.300,0.300,0.300,0.000,0.000,0.300,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.521,0.351,0.351,0.351,0.000,1.333,1.333,0.000,1.333,0.000,0.000,1.333,0.000,0.307,0.000,0.307,0.000,0.000,0.307,0.000
550,2,1,1,1,1.000,1.018,1.018,0.300,0.300,0.300,0.000,0.000,0.300,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.480,0.399,0.399,0.399,0.000,1.733,1.733,0.000,1.733,0.000,0.000,1.733,0.000,0.457,0.000,0.457,0.000,0.000,0.457,0.000
550,2,1,1,1,1.000,1.018,1.018,0.270,0.270,0.270,0.000,0.000,0.270,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.449,0.378,0.378,0.378,0.000,1.733,1.733,0.000,1.733,0.000,0.000,1.733,0.000,0.372,0.000,0.372,0.000,0.000,0.372,0.000
550,3,1,1,1,1.000,0.882,0.882,0.270,0.270,0.270,0.000,0.000,0.270,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.449,0.378,0.378,0.378,0.000,1.067,1.067,0.000,1.067,0.000,0.000,1.067,0.000,0.457,0.000,0.457,0.000,0.000,0.457,0.000
550,3,1,1,1,1.000,0.930,0.930,0.300,0.300,0.300,0.000,0.000,0.300,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.449,0.358,0.358,0.358,0.000,1.733,1.733,0.000,1.733,0.000,0.000,1.733,0.000,0.307,0.000,0.307,0.000,0.000,0.307,0.000
550,3,1,1,1,1.000,0.930,0.930,0.270,0.270,0.270,0.000,0.000,0.270,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.480,0.322,0.322,0.322,0.000,1.067,1.067,0.000,1.067,0.000,0.000,1.067,0.000,0.372,0.000,0.372,0.000,0.000,0.372,0.000
550,3,1,1,1,1.000,0.930,0.930,0.351,0.351,0.351,0.000,0.000,0.351,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.449,0.378,0.378,0.378,0.000,1.067,1.067,0.000,1.067,0.000,0.000,1.067,0.000,0.307,0.000,0.307,0.000,0.000,0.307,0.000
550,3,1,1,1,1.000,1.018,1.018,0.351,0.351,0.351,0.000,0.000,0.351,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.480,0.399,0.399,0.399,0.000,1.067,1.067,0.000,1.067,0.000,0.000,1.067,0.000,0.457,0.000,0.457,0.000,0.000,0.457,0.000
550,3,1,1,1,1.000,0.930,0.930,0.300,0.300,0.300,0.000,0.000,0.300,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.480,0.399,0.399,0.399,0.000,1.333,1.333,0.000,1.333,0.000,0.000,1.333,0.000,0.372,0.000,0.372,0.000,0.000,0.372,0.000
1124,3,1,1,1,1.000,1.519,1.519,0.756,0.756,0.000,0.000,0.000,0.756,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,1.018,0.846,0.846,0.000,0.000,3.683,3.683,0.000,3.683,0.000,0.000,0.000,0.000,0.693,0.000,0.693,0.000,0.000,0.000,0.000
1124,2,1,1,1,1.000,1.439,1.439,0.756,0.756,0.000,0.000,0.000,0.756,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.981,0.798,0.798,0.000,0.000,3.683,3.683,0.000,3.683,0.000,0.000,0.000,0.000,0.833,0.000,0.833,0.000,0.000,0.000,0.000
1124,3,1,1,1,1.000,1.665,1.665,0.756,0.756,0.000,0.000,0.000,0.756,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,1.065,0.916,0.916,0.000,0.000,3.683,3.683,0.000,3.683,0.000,0.000,0.000,0.000,0.588,0.000,0.588,0.000,0.000,0.000,0.000
1124,3,1,1,1,1.000,1.439,1.439,0.663,0.663,0.000,0.000,0.000,0.663,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.018,0.846,0.846,0.000,0.000,2.267,2.267,0.000,2.267,0.000,0.000,0.000,0.000,0.588,0.000,0.588,0.000,0.000,0.000,0.000
1124,2,1,1,1,1.000,1.665,1.665,0.615,0.615,0.000,0.000,0.000,0.615,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,1.018,0.688,0.688,0.000,0.000,2.833,2.833,0.000,2.833,0.000,0.000,0.000,0.000,0.833,0.000,0.833,0.000,0.000,0.000,0.000
1124,3,1,1,1,1.000,1.519,1.519,0.615,0.615,0.000,0.000,0.000,0.615,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.981,0.798,0.798,0.000,0.000,2.833,2.833,0.000,2.833,0.000,0.000,0.000,0.000,0.588,0.000,0.588,0.000,0.000,0.000,0.000
1124,3,1,1,1,1.000,1.439,1.439,0.756,0.756,0.000,0.000,0.000,0.756,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,1.065,0.916,0.916,0.000,0.000,2.267,2.267,0.000,2.267,0.000,0.000,0.000,0.000,0.693,0.000,0.693,0.000,0.000,0.000,0.000
1124,3,1,1,1,1.000,1.439,1.439,0.615,0.615,0.000,0.000,0.000,0.615,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,1.065,0.718,0.718,0.000,0.000,2.833,2.833,0.000,2.833,0.000,0.000,0.000,0.000,0.693,0.000,0.693,0.000,0.000,0.000,0.000
1124,3,1,1,1,1.000,1.665,1.665,0.663,0.663,0.000,0.000,0.000,0.663,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.981,0.751,0.751,0.000,0.000,2.267,2.267,0.000,2.267,0.000,0.000,0.000,0.000,0.693,0.000,0.693,0.000,0.000,0.000,0.000
150,2,1,1,1,1.000,0.861,0.000,3.472,0.000,0.000,3.472,0.000,0.000,3.472,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.372,3.550,0.000,0.000,3.550,1.950,0.000,0.000,0.000,1.950,0.000,0.000,1.950,0.693,0.000,0.000,0.693,0.000,0.000,0.693
150,2,1,1,1,1.000,0.811,0.000,3.472,0.000,0.000,3.472,0.000,0.000,3.472,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.336,3.472,0.000,0.000,3.472,1.950,0.000,0.000,0.000,1.950,0.000,0.000,1.950,0.833,0.000,0.000,0.833,0.000,0.000,0.833
150,2,1,1,1,1.000,0.956,0.000,3.472,0.000,0.000,3.472,0.000,0.000,3.472,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.417,3.752,0.000,0.000,3.752,1.950,0.000,0.000,0.000,1.950,0.000,0.000,1.950,0.588,0.000,0.000,0.588,0.000,0.000,0.588
150,1,1,1,1,1.000,0.811,0.000,3.296,0.000,0.000,3.296,0.000,0.000,3.296,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.372,3.752,0.000,0.000,3.752,1.200,0.000,0.000,0.000,1.200,0.000,0.000,1.200,0.588,0.000,0.000,0.588,0.000,0.000,0.588
150,1,1,1,1,1.000,0.956,0.000,3.195,0.000,0.000,3.195,0.000,0.000,3.195,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.372,3.472,0.000,0.000,3.472,1.500,0.000,0.000,0.000,1.500,0.000,0.000,1.500,0.833,0.000,0.000,0.833,0.000,0.000,0.833
150,3,1,1,1,1.000,0.861,0.000,3.195,0.000,0.000,3.195,0.000,0.000,3.195,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.336,3.752,0.000,0.000,3.752,1.500,0.000,0.000,0.000,1.500,0.000,0.000,1.500,0.588,0.000,0.000,0.588,0.000,0.000,0.588
150,2,1,1,1,1.000,0.811,0.000,3.472,0.000,0.000,3.472,0.000,0.000,3.472,0.000,1.099,1.000,0.000,0.000,0.000,1.000,0.000,0.417,3.752,0.000,0.000,3.752,1.200,0.000,0.000,0.000,1.200,0.000,0.000,1.200,0.693,0.000,0.000,0.693,0.000,0.000,0.693
150,2,1,1,1,1.000,0.811,0.000,3.195,0.000,0.000,3.195,0.000,0.000,3.195,0.000,0.405,1.000,0.000,0.000,0.000,1.000,0.000,0.417,3.550,0.000,0.000,3.550,1.500,0.000,0.000,0.000,1.500,0.000,0.000,1.500,0.693,0.000,0.000,0.693,0.000,0.000,0.693
150,3,1,1,1,1.000,0.956,0.000,3.296,0.000,0.000,3.296,0.000,0.000,3.296,0.000,0.693,1.000,0.000,0.000,0.000,1.000,0.000,0.336,3.550,0.000,0.000,3.550,1.200,0.000,0.000,0.000,1.200,0.000,0.000,1.200,0.693,0.000,0.000,0.693,0.000,0.000,0.693
568,3,1,1,1,1.000,1.295,1.295,0.351,0.351,0.351,0.000,0.000,0.351,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.875,0.378,0.378,0.378,0.000,1.833,1.833,0.000,1.833,0.000,0.000,1.833,0.000,0.365,0.000,0.365,0.000,0.000,0.365,0.000
568,2,1,1,1,1.000,1.295,1.295,0.351,0.351,0.351,0.000,0.000,0.351,0.000,0.000,1.099,1.000,1.000,0.000,1.000,0.000,0.000,0.847,0.425,0.425,0.425,0.000,2.383,2.383,0.000,2.383,0.000,0.000,2.383,0.000,0.536,0.000,0.536,0.000,0.000,0.536,0.000
568,2,1,1,1,1.000,1.295,1.295,0.322,0.322,0.322,0.000,0.000,0.322,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.826,0.405,0.405,0.405,0.000,2.383,2.383,0.000,2.383,0.000,0.000,2.383,0.000,0.438,0.000,0.438,0.000,0.000,0.438,0.000
568,3,1,1,1,1.000,1.115,1.115,0.322,0.322,0.322,0.000,0.000,0.322,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.826,0.405,0.405,0.405,0.000,1.467,1.467,0.000,1.467,0.000,0.000,1.467,0.000,0.536,0.000,0.536,0.000,0.000,0.536,0.000
568,2,1,1,1,1.000,1.179,1.179,0.351,0.351,0.351,0.000,0.000,0.351,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.826,0.392,0.392,0.392,0.000,2.383,2.383,0.000,2.383,0.000,0.000,2.383,0.000,0.365,0.000,0.365,0.000,0.000,0.365,0.000
568,3,1,1,1,1.000,1.179,1.179,0.322,0.322,0.322,0.000,0.000,0.322,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.847,0.358,0.358,0.358,0.000,1.467,1.467,0.000,1.467,0.000,0.000,1.467,0.000,0.438,0.000,0.438,0.000,0.000,0.438,0.000
568,3,1,1,1,1.000,1.179,1.179,0.405,0.405,0.405,0.000,0.000,0.405,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.826,0.419,0.419,0.419,0.000,1.467,1.467,0.000,1.467,0.000,0.000,1.467,0.000,0.365,0.000,0.365,0.000,0.000,0.365,0.000
568,3,1,1,1,1.000,1.295,1.295,0.405,0.405,0.405,0.000,0.000,0.405,0.000,0.000,0.405,1.000,1.000,0.000,1.000,0.000,0.000,0.847,0.425,0.425,0.425,0.000,1.467,1.467,0.000,1.467,0.000,0.000,1.467,0.000,0.536,0.000,0.536,0.000,0.000,0.536,0.000
568,2,1,1,1,1.000,1.179,1.179,0.351,0.351,0.351,0.000,0.000,0.351,0.000,0.000,0.693,1.000,1.000,0.000,1.000,0.000,0.000,0.847,0.425,0.425,0.425,0.000,1.833,1.833,0.000,1.833,0.000,0.000,1.833,0.000,0.438,0.000,0.438,0.000,0.000,0.438,0.000
543,2,1,1,1,1.000,1.439,1.439,0.482,0.482,0.482,0.000,0.000,0.000,0.482,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.606,0.507,0.507,0.507,0.000,2.833,2.833,0.000,0.000,2.833,0.000,2.833,0.000,0.718,0.000,0.000,0.718,0.000,0.718,0.000
543,2,1,1,1,1.000,1.253,1.253,0.385,0.385,0.385,0.000,0.000,0.000,0.385,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.659,0.425,0.425,0.425,0.000,3.683,3.683,0.000,0.000,3.683,0.000,3.683,0.000,0.610,0.000,0.000,0.610,0.000,0.610,0.000
543,2,1,1,1,1.000,1.439,1.439,0.385,0.385,0.385,0.000,0.000,0.000,0.385,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.726,0.451,0.451,0.451,0.000,2.267,2.267,0.000,0.000,2.267,0.000,2.267,0.000,0.610,0.000,0.000,0.610,0.000,0.610,0.000
543,2,1,1,1,1.000,1.317,1.317,0.385,0.385,0.385,0.000,0.000,0.000,0.385,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.726,0.451,0.451,0.451,0.000,3.683,3.683,0.000,0.000,3.683,0.000,3.683,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
543,2,1,1,1,1.000,1.317,1.317,0.419,0.419,0.419,0.000,0.000,0.000,0.419,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.726,0.451,0.451,0.451,0.000,2.267,2.267,0.000,0.000,2.267,0.000,2.267,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
543,2,1,1,1,1.000,1.253,1.253,0.419,0.419,0.419,0.000,0.000,0.000,0.419,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.726,0.451,0.451,0.451,0.000,3.683,3.683,0.000,0.000,3.683,0.000,3.683,0.000,0.718,0.000,0.000,0.718,0.000,0.718,0.000
543,2,1,1,1,1.000,1.253,1.253,0.482,0.482,0.482,0.000,0.000,0.000,0.482,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.659,0.531,0.531,0.531,0.000,2.833,2.833,0.000,0.000,2.833,0.000,2.833,0.000,0.610,0.000,0.000,0.610,0.000,0.610,0.000
543,2,1,1,1,1.000,1.253,1.253,0.419,0.419,0.419,0.000,0.000,0.000,0.419,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.606,0.482,0.482,0.482,0.000,2.833,2.833,0.000,0.000,2.833,0.000,2.833,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
543,2,1,1,1,1.000,1.317,1.317,0.482,0.482,0.482,0.000,0.000,0.000,0.482,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.726,0.599,0.599,0.599,0.000,2.833,2.833,0.000,0.000,2.833,0.000,2.833,0.000,0.859,0.000,0.000,0.859,0.000,0.859,0.000
815,2,1,1,1,1.000,1.248,1.248,0.647,0.647,0.647,0.000,0.000,0.000,0.647,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.943,0.678,0.678,0.678,0.000,2.383,2.383,0.000,0.000,2.383,0.000,2.383,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
815,2,1,1,1,1.000,1.174,1.174,0.647,0.647,0.647,0.000,0.000,0.000,0.647,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.923,0.663,0.663,0.663,0.000,2.383,2.383,0.000,0.000,2.383,0.000,2.383,0.000,0.501,0.000,0.000,0.501,0.000,0.501,0.000
815,3,1,1,1,1.000,1.382,1.382,0.647,0.647,0.647,0.000,0.000,0.000,0.647,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.968,0.737,0.737,0.737,0.000,2.383,2.383,0.000,0.000,2.383,0.000,2.383,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
815,3,1,1,1,1.000,1.174,1.174,0.565,0.565,0.565,0.000,0.000,0.000,0.565,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.943,0.678,0.678,0.678,0.000,1.467,1.467,0.000,0.000,1.467,0.000,1.467,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
815,3,1,1,1,1.000,1.382,1.382,0.519,0.519,0.519,0.000,0.000,0.000,0.519,0.000,0.693,1.000,1.000,0.000,0.000,1.000,0.000,0.943,0.577,0.577,0.577,0.000,1.833,1.833,0.000,0.000,1.833,0.000,1.833,0.000,0.501,0.000,0.000,0.501,0.000,0.501,0.000
815,3,1,1,1,1.000,1.248,1.248,0.519,0.519,0.519,0.000,0.000,0.000,0.519,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.923,0.642,0.642,0.642,0.000,1.833,1.833,0.000,0.000,1.833,0.000,1.833,0.000,0.336,0.000,0.000,0.336,0.000,0.336,0.000
815,3,1,1,1,1.000,1.174,1.174,0.647,0.647,0.647,0.000,0.000,0.000,0.647,0.000,1.099,1.000,1.000,0.000,0.000,1.000,0.000,0.968,0.737,0.737,0.737,0.000,1.467,1.467,0.000,0.000,1.467,0.000,1.467,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
815,3,1,1,1,1.000,1.174,1.174,0.519,0.519,0.519,0.000,0.000,0.000,0.519,0.000,0.405,1.000,1.000,0.000,0.000,1.000,0.000,0.968,0.593,0.593,0.593,0.000,1.833,1.833,0.000,0.000,1.833,0.000,1.833,0.000,0.405,0.000,0.000,0.405,0.000,0.405,0.000
